N Pedido;Nmero de parte;Fecha de pedido;Proveedor;Nombre del proveedor;Cant. del Pedido;Cantidad recibida;presupuesto pedido;presupuesto pendiente ;Estado Pedido;Descripcion del articulo
19625;3406265606;02-05-2023;76112212-6;Equipos Medicos Zepeda y Cia. Ltda.;6;6;$1.093.205;$0;Completado;SONDA PARA GAS ARGON
19626;2220000504;03-05-2023;92288000-K;Drogueria Hofmann Ltda y Cia en CPA;10;10;$773.500;$0;Completado;MASCARA LARINGEA N  4
19627;2220000504;03-05-2023;92288000-K;Drogueria Hofmann Ltda y Cia en CPA;2;2;$14.042;$0;Completado;MASCARA LARINGEA N  4
19628;10010270;03-05-2023;76299358-9;Servicios Integrados Sidapt Ltda;1400;280;$562.800;$450.240;Abierto;LECHE SABOR CHOCOLATE INDIVIDUAL
19628;10010554;03-05-2023;76299358-9;Servicios Integrados Sidapt Ltda;4002;810;$721.694;$575.624;Abierto;BARRITA CEREAL C HOCOLATE CAJA 6 UNIDADES
19628;10000381;03-05-2023;76299358-9;Servicios Integrados Sidapt Ltda;3200;0;$752.000;$752.000;Abierto;JUGO INDIVIDUAL
19629;90000042;03-05-2023;77682135-7;COMERCIAL JM SPA;1800;900;$1.799.280;$899.640;Abierto;ESCOBILLAS DE ASEPSIA ESPONJA
19630;89959140;03-05-2023;77010745-8;IMP. Y COMERCIALIZADORA LEFIX IMPLANTES ;4;4;$51.960;$0;Completado;PAPEL FILM PLASTICO 30CM X 100MT ADHER
19631;20000929;03-05-2023;77010745-8;IMP. Y COMERCIALIZADORA LEFIX IMPLANTES ;1;1;$4.433;$0;Completado;HILO BLANCO DE 500 YARDAS
19632;120489496;03-05-2023;76661781-6;LILIANA GONZALEZ SILVA E.I.R.L.;2;2;$153.510;$0;Completado;PLANCHA TERMOPLASTICO LISO 3 2 MM
19633;120489493;03-05-2023;76661781-6;LILIANA GONZALEZ SILVA E.I.R.L.;1;1;$35.462;$0;Completado;PLANCHA DE TERMOPLASTICO LISO 1 6 MM
19634;50001120;03-05-2023;76492314-6;FABRITA SPA;800;800;$1.071.000;$0;Completado;LANYARD PORTA CREDDENCIALES
19635;120489492;03-05-2023;76661781-6;LILIANA GONZALEZ SILVA E.I.R.L.;4;4;$307.020;$0;Completado;PLANCHA DE TERMOPLASTICO PERFORADO 3 2 MM
19636;3453451374;03-05-2023;76069409-6;IMPORTADORA Y COMERCIALIZADORA RB LTDA;1;1;$101.150;$0;Completado;O.Q.ANTIFAZ CON FRENTE
19636;3459999904;03-05-2023;76069409-6;IMPORTADORA Y COMERCIALIZADORA RB LTDA;2;2;$95.200;$0;Completado;O.Q. LAMINA SILICONA 6X5 CM
19636;3459995637;03-05-2023;76069409-6;IMPORTADORA Y COMERCIALIZADORA RB LTDA;2;2;$190.400;$0;Completado;O.Q.MENTONERA CON BIGOTE
19636;3459993757;03-05-2023;76069409-6;IMPORTADORA Y COMERCIALIZADORA RB LTDA;8;8;$190.400;$0;Completado;O.Q.INSERTO MIXTO MEDIANO
19636;3450166631;03-05-2023;76069409-6;IMPORTADORA Y COMERCIALIZADORA RB LTDA;2;2;$154.700;$0;Completado;O.Q. GUANTE SIN DEDOS
19636;3450166625;03-05-2023;76069409-6;IMPORTADORA Y COMERCIALIZADORA RB LTDA;4;4;$380.800;$0;Completado;O.Q. GUANTE PIE
19636;3453450293;03-05-2023;76069409-6;IMPORTADORA Y COMERCIALIZADORA RB LTDA;1;1;$178.500;$0;Completado;O.Q. EXPANSOR BUCAL
19636;3403400080;03-05-2023;76069409-6;IMPORTADORA Y COMERCIALIZADORA RB LTDA;8;8;$1.523.200;$0;Completado;O.Q.CAMISETA MANGA LARGA
19636;3459902733;03-05-2023;76069409-6;IMPORTADORA Y COMERCIALIZADORA RB LTDA;2;2;$119.000;$0;Completado;O.Q.ARNES
19636;3450166632;03-05-2023;76069409-6;IMPORTADORA Y COMERCIALIZADORA RB LTDA;6;6;$999.600;$0;Completado;O.Q. PANTALON
19636;3459992820;03-05-2023;76069409-6;IMPORTADORA Y COMERCIALIZADORA RB LTDA;2;2;$166.600;$0;Completado;O.Q.MENTONERA CON OREJAS
19636;3459993902;03-05-2023;76069409-6;IMPORTADORA Y COMERCIALIZADORA RB LTDA;4;4;$142.800;$0;Completado;O.Q.INSERTO MIXTO GRANDE
19636;3459993358;03-05-2023;76069409-6;IMPORTADORA Y COMERCIALIZADORA RB LTDA;18;18;$321.300;$0;Completado;O.Q.INSERTO MIXTO CHICO
19636;3450166624;03-05-2023;76069409-6;IMPORTADORA Y COMERCIALIZADORA RB LTDA;4;4;$499.800;$0;Completado;O.Q. GUANTE MANO COMPLETA
19636;3450166629;03-05-2023;76069409-6;IMPORTADORA Y COMERCIALIZADORA RB LTDA;6;6;$892.500;$0;Completado;O.Q.GUANTE MANGA BAJO CODO TIRAS INTERDIGITALES
19636;3459900361;03-05-2023;76069409-6;IMPORTADORA Y COMERCIALIZADORA RB LTDA;6;6;$214.200;$0;Completado;O.Q.CINTILLO
19636;3403400081;03-05-2023;76069409-6;IMPORTADORA Y COMERCIALIZADORA RB LTDA;2;2;$261.800;$0;Completado;O.Q.BERMUDA
19636;3450166691;03-05-2023;76069409-6;IMPORTADORA Y COMERCIALIZADORA RB LTDA;8;8;$571.200;$0;Completado;O.Q.SOQUETE
19637;3473470149;03-05-2023;76112212-6;Equipos Medicos Zepeda y Cia. Ltda.;20;20;$356.072;$0;Completado;BAJADA IRRIGACION ERBE
19638;3473470111;03-05-2023;78634170-1;SOC DISTRIBUIDORA COMERCIAL E INVERSIONES LAURA CA...;4;4;$556.444;$0;Completado;BOTON RECAMBIO GASTROSTOMIA
19639;2412410004;03-05-2023;76795536-7;INVERSIONES MIT SPA;100;100;$232.050;$0;Completado;TEST DE UREASA TEST DE UREASA PARA DETECCION H. PI
19640;2440000448;03-05-2023;79895670-1;PV EQUIP SA;250;250;$18.469;$0;Completado;SENSIDISCO TRIMETOPRIM SULFAMETOXAZOL
19640;2440000493;03-05-2023;79895670-1;PV EQUIP SA;50;50;$14.161;$0;Completado;SENSIDISCO OPTOQUINA  5 UG 
19640;2440000450;03-05-2023;79895670-1;PV EQUIP SA;250;250;$18.469;$0;Completado;SENSIDISCO GENTAMICINA  10 UG 
19640;2442440011;03-05-2023;79895670-1;PV EQUIP SA;250;250;$18.469;$0;Completado;SENSIDISCOS DE CEFTAZIDIMA 30 UG
19640;2440000245;03-05-2023;79895670-1;PV EQUIP SA;50;0;$237.976;$237.976;Abierto;SENSIDISCO CEFINASE X 50
19640;2440000466;03-05-2023;79895670-1;PV EQUIP SA;250;250;$18.469;$0;Completado;SENSIDISCO CLINDAMICINA 2 MCG
19640;2440000451;03-05-2023;79895670-1;PV EQUIP SA;250;250;$18.469;$0;Completado;SENSIDISCO PIPERACILINA TAZOBACTAM  100 10 UG 
19640;2440000484;03-05-2023;79895670-1;PV EQUIP SA;250;250;$18.469;$0;Completado;SENSIDISCO NITROFURANTOINA
19640;2440000445;03-05-2023;79895670-1;PV EQUIP SA;250;250;$18.469;$0;Completado;SENSIDISCO CLORANFENICOL  30 UG 
19640;2440000449;03-05-2023;79895670-1;PV EQUIP SA;250;250;$18.469;$0;Completado;SENSIDISCO AMIKACINA  40 UG 
19640;2440000474;03-05-2023;79895670-1;PV EQUIP SA;250;250;$18.469;$0;Completado;SENSIDISCO ERITROMICINA 15 MCG
19640;2440000452;03-05-2023;79895670-1;PV EQUIP SA;250;250;$18.469;$0;Completado;SENSIDISCO CEFOTAXIMA
19641;3479696161;03-05-2023;76923737-2;PULSAR MEDICAL SPA;30;30;$696.150;$0;Completado;Canula Nasal Oxygen Respircare
19642;2622620622;03-05-2023;77990690-6;COMERCIALIZADORA DE ARTICULOS MEDICOS SP;100;100;$88.060;$0;Completado;PERLAS NITRATO PLATA 
19643;2255583000;03-05-2023;59106780-K;GLOBAL HEALTHCARE CHILE L.P.;200;200;$1.975.400;$0;Completado;BOLSA RECOLECT. HORARIA DE ORINA
19644;3470000239;03-05-2023;76729067-5;LUIS ALBERTO GARCES LEPE SERVICIOS GASTR;125;123;$1.869.788;$29.917;Abierto;CONECTOR MDI 15 22MM C VALVULA UNIDIRECCIONAL
19645;2623668000;03-05-2023;96560900-8;COMERCIAL A Y B S. A.;4;4;$228.480;$0;Completado;EQUIPO RPR 250 DET.
19646;2220000796;03-05-2023;76209836-9;ARTICULOS MEDICOS Y QUIRURGICOS CHILE S.A.;40;40;$556.444;$0;Completado;SONDA NASOYEYUNAL 12 FR
19647;3470000214;03-05-2023;77009405-4;BOSTON SCIENTIFIC CHILE SPA;8;8;$1.142.400;$0;Completado;PAPILOTOMO LATERAL DE ARCO
19648;2259963963;03-05-2023;77478120-K;FRESENIUS KABI CHILE LIMITADA;600;600;$6.211.800;$0;Completado;BOLSA SANGRE CUADRUPLE 300 500 ML
19649;3474955696;03-05-2023;76112212-6;Equipos Medicos Zepeda y Cia. Ltda.;12;12;$555.492;$0;Completado;HEMOCLIP ROTATABLE 230 CM
19650;2255801574;03-05-2023;78233420-4;Hospitalia Productos Medicos Ltda.;1200;1200;$928.200;$0;Completado;BAJADA INFUSION DE SANGRE Y HEMODERIVADOS
19651;10000170;03-05-2023;76299358-9;Servicios Integrados Sidapt Ltda;3000;2500;$1.107.000;$184.500;Abierto;AGUA MINERAL S GAS DE 500 CC
19652;2259963964;03-05-2023;77478120-K;FRESENIUS KABI CHILE LIMITADA;32;32;$4.379.200;$0;Completado;SUMINISTRO PARA REALIZACION DE AFERESIS
19653;20000304;03-05-2023;91575000-1;SOCOFAR S.A.;12000;12000;$2.641.800;$0;Completado;COMPRESA GASA LAPAROTOMIA
19654;2223017000;03-05-2023;86821000-1;INMED DROGUERIA LIMITADA;600;600;$90.678;$0;Completado;SONDA ASPIRACION N 10 DES
19655;29666904;03-05-2023;84609600-0;MADEGOM S.A.;4000;4000;$3.284.400;$0;Completado;BATA ENFERMO DESECHABLE  AZUL 
19656;90090048;03-05-2023;76419925-1;DEEP FLY S.A.;400;400;$2.606.100;$0;Completado;JABON DE TOCADOR DE 1.3 LTS
19657;2412410009;03-05-2023;76036479-7;Alatheia Medical S.A.;3;3;$892.500;$0;Completado;KIT DE DETENCION DE CARBAPENEMASAS
19658;3479569030;03-05-2023;78060400-K;EXXIMMED 2000 SPA;200;200;$1.638.630;$0;Completado;CIRCUITO ANEST. AD.1.80MT.COMPLETO L L C M
19659;3470000004;03-05-2023;77783690-0;DOLPHIN MEDICAL SpA;12;12;$164.220;$0;Completado;AGUJA ESCLEROTERAPIA 21 G X 230 CM
19660;2250000275;03-05-2023;81210400-4;Reutter SA;6000;6000;$2.142.000;$0;Completado;GUANTE QUIR. ESTERIL N  7 1 2
19661;2189330000;03-05-2023;76786297-0;ADN FARMACEUTICA;200;0;$513.604;$513.604;Abierto;MANITOL 15   500 ML
19662;3473470106;03-05-2023;77067168-K;FRIMED SPA;80;80;$295.120;$0;Completado;CEPILLO ASEO DUODENOSCOPIOS
19663;2250000013;03-05-2023;93366000-1;COMERCIAL IBF LIMITADA;700;0;$824.670;$824.670;Completado;GUANTE QUIR. S LATEX ESTER. N  8
19664;2250000012;03-05-2023;93366000-1;COMERCIAL IBF LIMITADA;1000;1000;$1.178.100;$0;Completado;GUANTE QUIR. S LATEX ESTER. N  7
19665;2259963960;04-05-2023;81210400-4;Reutter SA;22000;22000;$1.246.168;$0;Completado;GUANTE NITRILO S P PROCED.
19666;2257243000;04-05-2023;76592530-4;Flexing Chile SPA;45000;45000;$2.384.046;$0;Completado;GUANTE VINILO GRANDE
19667;2250000013;04-05-2023;93366000-1;COMERCIAL IBF LIMITADA;700;700;$824.670;$0;Completado;GUANTE QUIR. S LATEX ESTER. N  8
19668;3471940015;04-05-2023;86383300-0;MEDIPLEX S.A.;477;200;$1.759.653;$1.021.853;Abierto;TUBO COARRUG. DESECH. EST.C C 15 CM
19669;29666909;04-05-2023;96625950-7;TECNIKA S.A.;132;132;$2.151.996;$0;Completado;PACK ROPA UNIVERSAL ESTERIL  DESECHABLE 
19670;3470000055;04-05-2023;78566250-4;PRODUCTOS MEDICOS PROMEDON CHILE S A;5;5;$2.244.179;$0;Completado;DRENAJE VENTRICULAR EXTERNO CSF 600
19671;3470000042;04-05-2023;96515660-7;CENTRAL DE COMPRAS DEL EXTRASISTEMA S.A.;6;6;$2.377.620;$0;Completado;BARRIL X 6 LIGADURAS P VARICES ESOFAGICAS
19672;2250000001;04-05-2023;77606220-0;SERVICIOS ASESORIAS Y SOLUCIONES FINANCIERAS;3000;3000;$553.350;$0;Completado;GASA 5 X 70 X 1 UNID. ESTERIL
19673;84931549;04-05-2023;77488798-9;COMERCIAL VIZUAL SPA;34;34;$194.208;$0;Completado;TERMOMETRO HIGROMETRO MAX MIN
19674;3476260758;04-05-2023;89618500-4;REPETUR Y COMPANIA LIMITADA.;80;80;$3.808.000;$0;Completado;SENSOR DE FLUJO PROXIMAL HAMILTON DESECHABLE
19675;2192190154;04-05-2023;76595497-5;VISALMED VIDA Y SALUD LIMITADA;40;40;$5.474.000;$0;Completado;SET ACCESO PERCUTANEO COMPLETO
19676;3473470138;04-05-2023;89618500-4;REPETUR Y COMPANIA LIMITADA.;30;30;$2.177.700;$0;Completado;CIRCUITO VENTILACION DESECHABLE HAMILTON H 900
19677;2160735000;04-05-2023;91546000-3;LABORATORIO SANDERSON SA;100;100;$101.150;$0;Completado;CALCIO CLORURO 10  10 ML
19678;3476260758;04-05-2023;89618500-4;REPETUR Y COMPANIA LIMITADA.;80;80;$3.808.000;$0;Completado;SENSOR DE FLUJO PROXIMAL HAMILTON DESECHABLE
19679;3473470138;04-05-2023;89618500-4;REPETUR Y COMPANIA LIMITADA.;50;50;$3.629.500;$0;Completado;CIRCUITO VENTILACION DESECHABLE HAMILTON H 900
19680;2250000032;04-05-2023;81210400-4;Reutter SA;7000;7000;$2.190.790;$0;Completado;APOSITO GASA 20X25   20X30 ESTERIL
19681;2250000033;04-05-2023;81210400-4;Reutter SA;250;250;$833.000;$0;Completado;APOSITO GASA 20X3.0 MT ESTERIL ENV. MIXTO
19682;2250000034;04-05-2023;81210400-4;Reutter SA;8200;8200;$1.317.330;$0;Completado;APOSITO GASA 10X20 ESTERIL
19683;2250000036;04-05-2023;81210400-4;Reutter SA;400;400;$761.600;$0;Completado;APOSITO GASA 20X1.5 MT ESTERIL ENV. MIXTO
19684;2220000870;04-05-2023;86383300-0;MEDIPLEX S.A.;500;500;$565.250;$0;Completado;TUBO ASPIRACION 3 MTS ESTERIL
19685;2139925014;04-05-2023;76237266-5;Laboratorios Andromaco S A;216;216;$127.235;$0;Completado;RIFAXIMINA COMP. 200 MG
19686;2130000032;04-05-2023;76237266-5;Laboratorios Andromaco S A;182;182;$32.487;$0;Completado;CLARITROMICINA 500 MG
19687;2139925020;04-05-2023;96945670-2;Novofarma Service S.A.;20;20;$659.379;$0;Completado;TIOTROPIO  OLODATEROL 2
19688;3459900061;04-05-2023;76069409-6;IMPORTADORA Y COMERCIALIZADORA RB LTDA;2;2;$285.600;$0;Completado;O.Q.PANTALON PESCADOR
19688;3459992820;04-05-2023;76069409-6;IMPORTADORA Y COMERCIALIZADORA RB LTDA;2;2;$166.600;$0;Completado;O.Q.MENTONERA CON OREJAS
19688;3459900123;04-05-2023;76069409-6;IMPORTADORA Y COMERCIALIZADORA RB LTDA;2;2;$130.900;$0;Completado;O.Q.MEDIA CORTA
19688;3459993902;04-05-2023;76069409-6;IMPORTADORA Y COMERCIALIZADORA RB LTDA;1;1;$35.700;$0;Completado;O.Q.INSERTO MIXTO GRANDE
19688;3459993358;04-05-2023;76069409-6;IMPORTADORA Y COMERCIALIZADORA RB LTDA;22;22;$392.700;$0;Completado;O.Q.INSERTO MIXTO CHICO
19688;3450166625;04-05-2023;76069409-6;IMPORTADORA Y COMERCIALIZADORA RB LTDA;4;4;$380.800;$0;Completado;O.Q. GUANTE PIE
19688;3459900361;04-05-2023;76069409-6;IMPORTADORA Y COMERCIALIZADORA RB LTDA;2;2;$71.400;$0;Completado;O.Q.CINTILLO
19688;3459900023;04-05-2023;76069409-6;IMPORTADORA Y COMERCIALIZADORA RB LTDA;2;2;$333.200;$0;Completado;O.Q.CAMISETA MANGA CORTA
19688;3450166691;04-05-2023;76069409-6;IMPORTADORA Y COMERCIALIZADORA RB LTDA;6;6;$428.400;$0;Completado;O.Q.SOQUETE
19688;3459902733;04-05-2023;76069409-6;IMPORTADORA Y COMERCIALIZADORA RB LTDA;1;1;$59.500;$0;Completado;O.Q.ARNES
19688;3450166632;04-05-2023;76069409-6;IMPORTADORA Y COMERCIALIZADORA RB LTDA;6;6;$999.600;$0;Completado;O.Q. PANTALON
19688;3459902768;04-05-2023;76069409-6;IMPORTADORA Y COMERCIALIZADORA RB LTDA;2;2;$249.900;$0;Completado;O.Q.MEDIA LARGA
19688;3459902773;04-05-2023;76069409-6;IMPORTADORA Y COMERCIALIZADORA RB LTDA;8;8;$618.800;$0;Completado;O.Q.MANGA LARGA
19688;3459993757;04-05-2023;76069409-6;IMPORTADORA Y COMERCIALIZADORA RB LTDA;12;12;$285.600;$0;Completado;O.Q.INSERTO MIXTO MEDIANO
19688;3450166624;04-05-2023;76069409-6;IMPORTADORA Y COMERCIALIZADORA RB LTDA;12;12;$1.499.400;$0;Completado;O.Q. GUANTE MANO COMPLETA
19688;3459900024;04-05-2023;76069409-6;IMPORTADORA Y COMERCIALIZADORA RB LTDA;2;2;$23.800;$0;Completado;O.Q.CUELLO MAO
19688;3403400080;04-05-2023;76069409-6;IMPORTADORA Y COMERCIALIZADORA RB LTDA;6;6;$1.142.400;$0;Completado;O.Q.CAMISETA MANGA LARGA
19688;3403400081;04-05-2023;76069409-6;IMPORTADORA Y COMERCIALIZADORA RB LTDA;2;2;$261.800;$0;Completado;O.Q.BERMUDA
19689;2240000256;04-05-2023;93366000-1;COMERCIAL IBF LIMITADA;10000;10000;$690.200;$0;Completado;JERINGA DES. EST. 10 CC AG21GX1 5 LIBRE LATEX
19690;2240000397;04-05-2023;93366000-1;COMERCIAL IBF LIMITADA;15000;15000;$1.588.650;$0;Completado;JERINGA DES. EST. 20 CC EMBUTIDA AG21GX1.5
19691;2240000132;04-05-2023;76035740-5;PE SOLUCIONES INDUSTRIALES LTDA.;12800;12800;$685.440;$0;Completado;CONTROL INTERNO V B  PLUS MULTIVARIABLE
19692;10000123;04-05-2023;10230910-3;PAOLA SILVANA SEMPREVIVO;135;135;$132.165;$0;Completado;BETARRAGA
19692;10000973;04-05-2023;10230910-3;PAOLA SILVANA SEMPREVIVO;30;30;$41.700;$0;Completado;ZANAHORIA CUBO 1 KG.
19692;10010548;04-05-2023;10230910-3;PAOLA SILVANA SEMPREVIVO;530;530;$568.690;$0;Completado;ZANAHORIA PROCESADA SIN CASCARA KILO
19692;10000974;04-05-2023;10230910-3;PAOLA SILVANA SEMPREVIVO;400;400;$418.800;$0;Completado;ACELGA PICADA 1 KG.
19692;10010549;04-05-2023;10230910-3;PAOLA SILVANA SEMPREVIVO;310;310;$370.140;$0;Completado;ZAPALLO PROCESADO CAMOTE EN TROZO SIN CASCARA
19693;2252250002;04-05-2023;77478120-K;FRESENIUS KABI CHILE LIMITADA;1800;1800;$7.068.600;$0;Completado;BAJADA INFUSION MONOCANAL
19694;10000093;04-05-2023;79715730-9;COMERCIAL SAN PABLO LTDA.;8;8;$70.928;$0;Completado;JAMON
19694;10000955;04-05-2023;79715730-9;COMERCIAL SAN PABLO LTDA.;238;238;$1.112.888;$0;Completado;POLLO MOLIDO 
19694;10000159;04-05-2023;79715730-9;COMERCIAL SAN PABLO LTDA.;576;576;$4.648.896;$0;Completado;CARNE MOL S CUNA  TARTARO
19694;10000361;04-05-2023;79715730-9;COMERCIAL SAN PABLO LTDA.;263;263;$2.460.437;$0;Completado;PECHUGA DESHUESADA
19694;10000180;04-05-2023;79715730-9;COMERCIAL SAN PABLO LTDA.;60;60;$781.560;$0;Completado;PECHUGA PAVO
19694;10000197;04-05-2023;79715730-9;COMERCIAL SAN PABLO LTDA.;358;358;$1.046.434;$0;Completado;MUSLO DE POLLO   CORTOS 
19695;2255826522;04-05-2023;86821000-1;INMED DROGUERIA LIMITADA;5000;4900;$1.249.500;$24.990;Abierto;BAJADA INFUSION STANDARD
19696;3479696174;04-05-2023;86383300-0;MEDIPLEX S.A.;30;30;$717.570;$0;Completado;FILTRO AIRE EXTERNO AIRVO2
19697;3479696165;04-05-2023;86821000-1;INMED DROGUERIA LIMITADA;400;400;$360.808;$0;Completado;FILTRO ANTIVIRAL ANTIBACTERIANO
19698;2410000792;04-05-2023;76352414-0;SCHONFELDT VIDAMEDICA SpA;11000;11000;$1.439.900;$0;Completado;TUBO POLIPROP. 3.5 ML T V C HEPARINA LITIO
19699;2179992115;04-05-2023;76035740-5;PE SOLUCIONES INDUSTRIALES LTDA.;40;40;$2.998.800;$0;Completado;DETERGENTE  ENZIMATICO  NEUTRO 5 LTS.
19700;3406265403;04-05-2023;76215260-6;NEMO CHILE S.A.;1100;1100;$2.120.580;$0;Completado;BANDEJA CURACION ATENCION PRIMARIA DESECH. 888117
19701;3409690703;04-05-2023;84609600-0;MADEGOM S.A.;300;300;$303.450;$0;Completado;KIT PROCEDIMIENTO AREA LIMPIA ESTERIL 05 COD. 4005
19702;3409690705;04-05-2023;76215260-6;NEMO CHILE S.A.;2000;2000;$982.940;$0;Completado;KIT RI ON COD 15001
19703;2113451000;04-05-2023;96519830-K;BPH S.A.;16;16;$704.480;$0;Completado;ISOFLUORANO  250 ML
19704;2144599683;04-05-2023;88466300-8;Tecnofarma Chile;840;840;$821.671;$0;Completado;KETOROLACO 30MG CM SL
19705;2169699272;04-05-2023;77478120-K;FRESENIUS KABI CHILE LIMITADA;1000;500;$1.009.120;$504.560;Abierto;PARACETAMOL EV 1 GR.
19706;2160000905;04-05-2023;91546000-3;LABORATORIO SANDERSON SA;100;100;$53.550;$0;Completado;VASELINA LIQ. ESTERIL 5 CC
19707;9990000002;04-05-2023;76084945-6;GADOR LIMITADA;120;120;$2.556.120;$0;Completado;VASOPRESINA 20 UI ML
19708;3403400025;04-05-2023;87590600-3;Comercializadora Terumo Chile Ltda.;10;10;$333.200;$0;Completado;CATETER ANGIOGRAFICO ANGLED TAPER 5 FR X 65
19709;2192190041;04-05-2023;87590600-3;Comercializadora Terumo Chile Ltda.;15;15;$2.856.000;$0;Completado;DISPOSITIVO DE CIERRE VASCULAR 8 FR X 2 
19710;3403400171;04-05-2023;87590600-3;Comercializadora Terumo Chile Ltda.;50;50;$1.785.000;$0;Completado;GUIA HIDROFILICA 0.035 PULG. 180 CM
19711;2622620018;04-05-2023;77807840-6;RECETARIO MAGISTRAL ENDOVENOSO S.A.;13;13;$1.299.480;$0;Completado;NPT MAGISTRAL 1001 A 3000 ML
19711;2622620019;04-05-2023;77807840-6;RECETARIO MAGISTRAL ENDOVENOSO S.A.;6;6;$107.100;$0;Completado;OMEGAVEN 10  100ML
19712;2240000367;05-05-2023;96756540-7;B.BRAUN MEDICAL SpA;4;4;$809.200;$0;Completado;ETIQUETA SELLO C IND. VIRAJE BLANCO C JG 744
19713;9009695093;05-05-2023;76056087-1;ARTICULOS FAMACEUTICOS RIVEROS Y GARCIA ;280;280;$19.600;$0;Completado;CARBAMAZEPINA 200 MG
19714;2110000755;05-05-2023;78366970-6;Industrial y Comercial Baxter de Chile Limitada;54;54;$3.502.170;$0;Completado;SEVOFLUORANO 250 ML  SEVORANE 
19715;2166415000;05-05-2023;91546000-3;LABORATORIO SANDERSON SA;400;400;$257.040;$0;Completado;VASELINA LIQ. ESTERIL 10 CC
19716;2250000710;05-05-2023;94544000-7;MEGALABS CHILE S.A.;20;20;$315.183;$0;Completado;MANGA PAPEL MED. 10X100 MT
19717;10000846;05-05-2023;78961140-8;SOCIEDAD PANIFICADORA SANTA GEMA ;896;896;$1.979.264;$0;Completado;PAN CORRIENTE
19717;10000314;05-05-2023;78961140-8;SOCIEDAD PANIFICADORA SANTA GEMA ;51;51;$112.863;$0;Completado;PAN SIN SAL
19718;2250000770;05-05-2023;94544000-7;MEGALABS CHILE S.A.;20;20;$425.139;$0;Completado;MANGA PAPEL MED. 10X200 MT
19719;84931541;05-05-2023;77478120-K;FRESENIUS KABI CHILE LIMITADA;600;600;$1.927.800;$0;Completado;BAJADAS AMIKA C  PUNZON FRESENIUS COMODATO BOMBA I
19720;90000113;05-05-2023;76512686-K;DELTAMED LIMITADA;120;120;$569.772;$0;Completado;PATO URINARIO MASCULINO 700 800 ML
19720;90000581;05-05-2023;76512686-K;DELTAMED LIMITADA;120;19;$426.972;$359.368;Abierto;CHATA PLASTICA
19721;50000054;05-05-2023;76030456-5;COM. GRAFICA VERGARA MORENO Y CIA LTDA;200;200;$304.640;$0;Completado;BLOCK SOLICITUD EXAMEN IMAGENELOGIA
19722;50000041;05-05-2023;76030456-5;COM. GRAFICA VERGARA MORENO Y CIA LTDA;9;9;$53.015;$0;Completado;BLOCK RECETARIO MEDICO PERSONAL
19723;56010277;05-05-2023;76030456-5;COM. GRAFICA VERGARA MORENO Y CIA LTDA;200;200;$304.640;$0;Completado;BLOCK SOLICITUD INTERCONSULTA AUTOCOPIATIVO
19724;2250000712;05-05-2023;94544000-7;MEGALABS CHILE S.A.;20;20;$618.633;$0;Completado;MANGA PAPEL MED. 20X100 MT
19725;100000646;05-05-2023;76075042-5;COMERCIAL JESMO LIMITADA;400;400;$2.261.000;$0;Completado;POCILLO RECTANGULAR 180 ML
19725;100000905;05-05-2023;76075042-5;COMERCIAL JESMO LIMITADA;21000;21000;$2.449.020;$0;Completado;TAPA  PARA POCILLO PLASTICO RECTANGULAR 180  ML
19725;100000647;05-05-2023;76075042-5;COMERCIAL JESMO LIMITADA;100;100;$981.750;$0;Completado;POCILLO REDONDO DE 240 ML
19725;100000906;05-05-2023;76075042-5;COMERCIAL JESMO LIMITADA;8000;8000;$990.080;$0;Completado;TAPA  PARA POCILLO PLASTICO REDONDO 240  ML
19725;100000623;05-05-2023;76075042-5;COMERCIAL JESMO LIMITADA;250;250;$2.737.000;$0;Completado;TAZA PLASTICA CON ASA 200   230 ML
19726;2410000790;05-05-2023;76352414-0;SCHONFELDT VIDAMEDICA SpA;10000;10000;$1.404.200;$0;Completado;TUBO POLIPROP. 3.5 ML T C C CITRATO SODIO
19727;3473470112;05-05-2023;93366000-1;COMERCIAL IBF LIMITADA;20;20;$102.340;$0;Completado;FRASCO 1 LT BOLSA ASPIRACION COMODATO  CANISTER  C
19727;2252250044;05-05-2023;93366000-1;COMERCIAL IBF LIMITADA;30;30;$32.130;$0;Completado;ADAPTADOR SOPORTE FRASCO BOLSA ASPIRACION COMODATO
19727;3470000096;05-05-2023;93366000-1;COMERCIAL IBF LIMITADA;10;10;$190.400;$0;Completado;FRASCO 3 LITRO PARA BOLSA ASPIRACION DESECH.
19728;2410000791;05-05-2023;76352414-0;SCHONFELDT VIDAMEDICA SpA;10000;10000;$1.148.350;$0;Completado;TUBO POLIPROP. 3.5 ML T L
19729;2620730000;05-05-2023;76857605-K;Pharma Networks;2500;2500;$5.280.625;$0;Completado;ROCURONIO BR. 50 MG 5 ML
19730;2169031001;05-05-2023;96945670-2;Novofarma Service S.A.;20;20;$578.340;$0;Completado;DESMOPRESINA 15 MCG  1ML.  OCTOSTIM 
19731;10000340;05-05-2023;96608750-1;MARICE SOCIEDAD ANONIMA;120;120;$782.040;$0;Completado;LOMITO MERLUZA
19731;10000847;05-05-2023;96608750-1;MARICE SOCIEDAD ANONIMA;18;18;$105.840;$0;Completado;MERLUZA APANADA
19732;3479696173;05-05-2023;86383300-0;MEDIPLEX S.A.;80;80;$6.378.400;$0;Completado;CIRCUITO BASE CALEFACTORA ALTO FLUJO AIRVO2
